prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
Plasma2	M4	58	6.29155840292805e-06	8.30485709186503e-06	0.557272867975168	0.41747646356434	0.731577128177495	-0.312552625696742	-0.873527110976531	-0.584700270366293
Plasma3	M4	67	0.00127322012578118	0.00150058086252782	1.58976458241149	1.19122439231902	2.09784632735905	0.740911260084083	0.17498167927591	0.463585943893553
Stromal1	M4	75	5.91132712229249e-54	1.5005676541204e-53	0.233283676858417	0.182503370314004	0.294211701883506	-1.22345569633897	-1.70098663865612	-1.45550006871877
Stromal2	M4	585	5.84112650581517e-105	2.40946468364876e-104	0.428200185104303	0.392441448540658	0.466543750512394	-0.762403478499754	-0.935367928580065	-0.84816447054196
NA	M4	924	7.62735691034864e-114	3.5957539720215e-113	0.48262311551643	0.449977974098853	0.517139737474306	-0.659442155744078	-0.798556643862681	-0.728519229059222
B1	M5	14	4.30695273854802e-05	9.47529602480565e-05	0.380937420893708	0.207001247815515	0.644176013275411	-0.439783277681393	-1.57503045764066	-0.965120166968696
B2	M5	7	0.669452819749429	0.712643324249393	1.19171505067505	0.46750384664926	2.54413137351383	0.933789284676715	-0.760347702160486	0.175393488618701
DC	M5	9	0.458026145275987	0.521202165314054	0.737584949286459	0.332706801776669	1.42695509726602	0.355542871472649	-1.10049365199275	-0.304374011928335
Endo1	M5	484	1.13867321950715e-79	1.8788108121868e-78	0.447256090979142	0.406574321232441	0.491063726760283	-0.711181369873766	-0.899988534645891	-0.804623937951236
Endo2	M5	32	0.0199267506765438	0.0273992821802477	0.66524862860966	0.451806101308504	0.947141428952974	-0.0543068527514662	-0.794502170593858	-0.407594430592589
Endo3	M5	48	2.39589106765539e-33	9.88305065407848e-33	0.250210054323107	0.183933854443107	0.332847710750092	-1.1000702186815	-1.69317907272624	-1.38545449661242
EpiTumor1	M5	95	5.66349683410185e-21	1.86895395525361e-20	0.423867782091645	0.341674929583273	0.520275087736172	-0.653397592408451	-1.07389549222401	-0.858333707070242
EpiTumor2	M5	96	3.73965937223173e-09	8.81491137740336e-09	0.565549218392136	0.45605955296817	0.694053491303177	-0.365206244639867	-0.785131879380599	-0.569957952037112
F1	M5	578	0.00174772870725274	0.00303552880733371	0.87208842329055	0.798266368715862	0.951338519780357	-0.0498853178620079	-0.225312941846327	-0.136864457357945
F2	M5	564	8.11576615372624e-24	2.97578092303296e-23	1.6247182820262	1.48336760197673	1.77692095506607	0.574882065946837	0.394314909699404	0.485334435845315
F3	M5	2513	1.43542862522187e-84	4.73691446323216e-83	1.65042558354491	1.57102805923031	1.73350185467037	0.550143556041629	0.451730219858931	0.50103318407557
F4	M5	29	0.40991155635811	0.483110048564916	1.16800552048854	0.772588560728942	1.7025717857284	0.532139923044479	-0.258008635060783	0.155297610840537
L1	M5	9	0.871366543923897	0.898596748421519	0.893541107552779	0.401908951044266	1.73528936258356	0.551174179079717	-0.911529705955473	-0.112562938107127
L2	M5	188	0.00498322174180789	0.00822231587398303	1.24570895096384	1.06686898491828	1.44735561148294	0.369738175218772	0.0647281765127401	0.219704806373246
L3	M5	199	0.000547324826035198	0.0010034288477312	1.3052389121882	1.1225533569331	1.51067596917912	0.412557212364248	0.115605873520695	0.266386098492286
L4	M5	71	0.901924759609634	0.901924759609634	1.01207079441255	0.784467727386963	1.28748223404974	0.252688554664229	-0.242749845466624	0.011998523371653
