prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
EpiTumor1	Plasma1	18	1.28028947802356e-07	2.9873421153883e-07	0.338896666973279	0.199444016104936	0.540343610932765	-0.615550025245189	-1.61222170306155	-1.08206003525586
F1	Plasma1	120	2.95455208858385e-30	2.0681864620087e-29	0.386992259783438	0.318602942902254	0.466341783550856	-0.762836472596711	-1.14380964456751	-0.94935058671196
F2	Plasma1	85	2.14947005334378e-24	1.00308602489376e-23	0.372338984576505	0.295454031813834	0.463828656389116	-0.76824006997815	-1.21924201493449	-0.987950590782609
F3	Plasma1	601	2.29162797531555e-05	4.5832559506311e-05	0.817958456148977	0.743155571524176	0.899293354585375	-0.106145985630419	-0.296849873242255	-0.200943730773039
F4	Plasma1	70	7.60291399360015e-30	4.25763183641609e-29	6.81393310038314	5.05092071777486	9.1147737210721	2.20989658292639	1.61957054702039	1.91896950122509
L1	Plasma1	3	1	1	0.771752674279714	0.154530258493331	2.37265641041895	0.864010175743627	-1.86736535396675	-0.259091150390824
L2	Plasma1	62	0.786868232722098	0.88129242064875	1.03838888448767	0.786832221142178	1.34890177461468	0.299290761093999	-0.23974024116775	0.0376703624493736
L3	Plasma1	50	0.222588872511262	0.283294928650697	0.825787004199512	0.606522953693752	1.10185888558139	0.0969986495197915	-0.500012705157953	-0.19141840287908
L4	Plasma1	17	0.0369932743649409	0.0545164043272814	0.60002155173353	0.345659679989244	0.974394987025013	-0.0259385267185016	-1.06230057180654	-0.5107897048552
L5	Plasma1	3	0.113124018267285	0.150832024356379	2.80064535289887	0.522597793715317	9.79427472882051	2.28179800361374	-0.648943147650963	1.02984987380216
M1	Plasma1	51	0.000233210624006362	0.000418352310294499	0.60501683530244	0.446620472179924	0.80324822032591	-0.219091496580395	-0.806046100546266	-0.502498994392277
M4	Plasma1	99	0.0785786072138975	0.110010050099457	0.828632954675741	0.667102670536288	1.01953926394635	0.0193508232347099	-0.40481131607233	-0.187977978616618
M5	Plasma1	20	0.522207702081129	0.635731115577026	0.830186153383167	0.500136251057857	1.30440147498608	0.265744295709819	-0.692874715566188	-0.186105322154219
M6	Plasma1	15	0.000239058463025428	0.000418352310294499	0.4206245446352	0.233394237770273	0.701564111323542	-0.354442991850032	-1.45502624765092	-0.866014661174638
M8	Plasma1	99	0.0178102538020194	0.0277048392475858	1.29410515767644	1.03886356403492	1.59712163682721	0.468203032160337	0.0381273888024693	0.257819458369144
Mast	Plasma1	17	0.903064605980469	0.972531114132813	0.932413412425549	0.534400933465007	1.52398601483491	0.421329280604836	-0.626608910007845	-0.0699789870832096
Meso	Plasma1	1	7.50149512157482e-14	2.33379848226772e-13	0.0278929239284999	0.000708886673962488	0.156211495938906	-1.8565444467245	-7.25181488347087	-3.57938224495689
Peri	Plasma1	80	4.31514104549184e-07	9.29414994413627e-07	0.578479385030918	0.455043245399717	0.726420758587965	-0.319625874752106	-0.787362819713118	-0.547352368193523
Plasma1	Plasma1	595	0	0	87.2764332231024	71.8912272966394	106.822898315045	4.67117230724383	4.27515424471874	4.46908047477666
