prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
Plasma2	Peri	66	0.00638414433154539	0.0100322268067142	1.55495134282148	1.12053206872532	2.14584214747576	0.763532084874828	0.11380363386297	0.441444254351583
Plasma3	Peri	30	0.351993660462644	0.387193026508908	1.22623078488197	0.76042944860618	1.94140373576614	0.663411286558141	-0.273871941334781	0.203945061953639
Stromal1	Peri	174	0.00145833469594678	0.00240625224831219	0.759295103554784	0.635469864347201	0.903586889005219	-0.101383004226603	-0.45339060985907	-0.275364771414344
Stromal2	Peri	463	4.53211826991039e-13	1.25644135596396e-12	0.68471949578664	0.614876335703723	0.761366507501757	-0.272640424047268	-0.486334111551492	-0.378746019787953
NA	Peri	1222	6.29495958974585e-06	1.29833541538508e-05	1.18018246729915	1.09812640420076	1.26790757639429	0.237367964079528	0.0936054586842019	0.165669059827438
B1	Plasma1	4	0.0943759148673607	0.134822735524801	2.37405464116396	0.636489883635659	6.23768122709339	1.8306085150994	-0.451786754849146	0.864599312419634
B2	Plasma1	4	0.00191173872382839	0.00362357739848882	8.24191276172228	2.14209681559252	22.7689633677618	3.12539835281013	0.761785169693445	2.10923244826006
Endo1	Plasma1	53	0.00127834138734417	0.00279892306167548	0.640671956597024	0.473495799564198	0.850995464827593	-0.161348479650234	-0.747612237431894	-0.445237721238867
Endo2	Plasma1	2	0.660800196281231	0.708000210301319	1.36721044415082	0.16348887725584	5.06072565603365	1.62150988330043	-1.81101031997517	0.312772491870536
EpiTumor1	Plasma1	1	6.32194144864885e-15	6.32194144864885e-14	0.0259612318518054	0.000660415005827264	0.145300203239545	-1.92895330964882	-7.32264212384564	-3.65115093635351
EpiTumor2	Plasma1	2	2.63653073367049e-13	1.97739805025287e-12	0.0538127170682269	0.00650375126184836	0.195338908177302	-1.63301923832366	-5.0353761513412	-2.92224546301413
F1	Plasma1	17	8.95131058773683e-06	3.35674147040131e-05	0.381547470461432	0.220546574962192	0.616941416740752	-0.482981208140966	-1.51164638208162	-0.963520004906966
F2	Plasma1	14	0.000205955165875067	0.000561695906932001	0.408092829148399	0.221485491195609	0.691211547209518	-0.369309355599547	-1.50739819414522	-0.896260608034729
F3	Plasma1	178	0.0009118512534771	0.00227962813369275	1.35377219904958	1.1298601382974	1.61650265418045	0.480264960112377	0.122093853645701	0.302894917388517
F4	Plasma1	7	0.00193257461252737	0.00362357739848882	4.20349525203575	1.65404807353437	8.93047802639378	2.18946992384695	0.503225661193852	1.43591638206617
L1	Plasma1	1	0.536007924748199	0.619247886417375	1.31556545030258	0.0327715710469974	7.61171183828637	2.0296880924754	-3.41819387579722	0.274266573436222
L2	Plasma1	29	1.24458098043469e-06	5.33391848757724e-06	2.90605683552862	1.91804154098212	4.24721027817595	1.44626236227308	0.651304634715817	1.06679712295017
L3	Plasma1	21	0.00940806812895992	0.0156801135482665	1.88774835250593	1.15465114538563	2.92825977521866	1.07440831320821	0.143798259723742	0.635384770972067
L4	Plasma1	7	0.222337419317036	0.303187389977777	1.59215563504224	0.633240206820167	3.3319082324102	1.20354518263187	-0.456905455170324	0.465088843348852
M1	Plasma1	5	0.0518718503621049	0.0778077755431574	0.416886034384004	0.13459694012312	0.981278437514715	-0.0188990293987416	-2.00547059514195	-0.874942393375588
M2	Plasma1	6	0.713173470324156	0.737765658956023	0.786984936386952	0.286655174735081	1.73191041526974	0.549225085517179	-1.24947526733968	-0.239546171298168
M4	Plasma1	40	0.00130616409544856	0.00279892306167548	1.77589789370427	1.25161670393864	2.45678679872742	0.898854316769332	0.224436078791473	0.574306150633599
M5	Plasma1	4	0.536681501561725	0.619247886417375	0.66789876577934	0.180739356928436	1.72898640918909	0.547535346166552	-1.71069930250716	-0.403618665164606
M6	Plasma1	11	0.378012002199996	0.472515002749995	1.3171158222372	0.651135880701022	2.38741566936054	0.870211471015114	-0.429036932438592	0.275444362886101
M7	Plasma1	1	0.599402487056903	0.666002763396559	1.10152948666661	0.02750456448529	6.33934946218043	1.84677615469563	-3.59340330679971	0.0966996564585758
M8	Plasma1	43	0.000159146519289952	0.000477439557869856	1.93872785610948	1.38333825727894	2.65446571755679	0.976243398118028	0.324499605046912	0.66203201370746
Mast	Plasma1	9	0.00526862940441221	0.0092975813019039	2.90053384723921	1.30612691744987	5.62344325487731	1.72694415509836	0.267066206415752	1.06489480530572
Meso	Plasma1	1	3.859699584085e-05	0.000128656652802833	0.0715103784980365	0.0018098632874175	0.400644569955446	-0.91468060393752	-6.31450396837061	-2.63791268599728
Peri	Plasma1	45	0.937548161598772	0.937548161598772	1.01291430346847	0.72933159250282	1.37577065816979	0.319014052777964	-0.315626790990355	0.012831624914558
Plasma1	Plasma1	33	1.63984910992632e-40	2.45977366488949e-39	51.0696930931049	32.0995821378064	80.1105572237724	4.38340764593586	3.46884301253742	3.93319123110762
Plasma2	Plasma1	16	7.62025671591106e-11	3.81012835795553e-10	9.68460770968808	5.36133459301295	16.3743895871754	2.79571850370745	1.6792129353233	2.27053779110191
Plasma3	Plasma1	43	2.72730407760377e-60	8.18191223281131e-59	92.3651281694664	58.7523266615859	144.789331566159	4.97527980020804	4.0733307549905	4.5257495066507
Stromal1	Plasma1	5	0.369166480070419	0.472515002749995	0.625443698897034	0.201726759898379	1.47450872915464	0.388324869333416	-1.60084117104034	-0.469293962883232
Stromal2	Plasma1	12	0.0176153867508812	0.027813768554023	0.517755845788568	0.265607908099782	0.91315602285258	-0.0908485226777467	-1.32573408735104	-0.658251488014861
NA	Plasma1	7	3.60906663443657e-11	2.16543998066194e-10	0.159318422704545	0.0637454363581182	0.330589428086787	-1.10687807206542	-2.75285768404536	-1.83685042089002
B1	Plasma2	5	0.229942378423515	0.285128549245159	1.69722265014364	0.541976426210959	4.06246797680244	1.40179066499154	-0.612532772564107	0.528993179851869
B2	Plasma2	3	0.0641310212298595	0.0946696027678878	3.42542167804745	0.679337892147986	10.7096615777723	2.37114628524633	-0.386636643171763	1.23122458181392
DC	Plasma2	5	0.0113594855487404	0.0220090032506845	3.9308373938852	1.23194445497893	9.68722070584723	2.27080756389971	0.208593778850583	1.3688524805079
Endo1	Plasma2	226	2.25193821145943e-14	1.16350140925404e-13	1.84771014248969	1.58518252231954	2.14679455544756	0.763975825192651	0.460699556736861	0.613947111615237
Endo2	Plasma2	7	0.0148399226919589	0.0268286238565582	2.84246135565271	1.1168811972729	6.05259640403972	1.80048733767344	0.11054015567757	1.0446703513532
Endo3	Plasma2	1	0.193755578734909	0.250267622532591	0.255174807213687	0.006424567749617	1.44137267141397	0.365595903576812	-5.04762592678821	-1.36580645019913
EpiTumor1	Plasma2	6	1.21430426760744e-20	1.25478107652769e-19	0.0890762086718929	0.0325817260185058	0.194783341027352	-1.63586740977069	-3.42400369935682	-2.41826299843391
F1	Plasma2	81	0.393588277125652	0.420732296237766	1.1072248032284	0.869577773329238	1.39334572043883	0.331707848096143	-0.139747503150781	0.101856707390108
F2	Plasma2	16	6.86408317112758e-11	2.65983222881194e-10	0.263399088578716	0.149787311518444	0.430512524053125	-0.842778863660335	-1.89853891430063	-1.33408494989642
F3	Plasma2	184	1.38044520472621e-06	3.67749185466742e-06	0.683256032306324	0.579123817520492	0.80260572048593	-0.219891693731498	-0.546238977085541	-0.380885625370893
F4	Plasma2	25	6.22292061353885e-16	3.85821078039409e-15	9.84545438213021	6.12003678768627	15.2696679649385	2.72586837472029	1.81156810756602	2.28700986461977
L2	Plasma2	26	0.0731311923545879	0.103048498317828	1.44328058294744	0.9332634796616	2.14097242574186	0.761260130375547	-0.0690677175075598	0.366918705066935
