prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
M1	M4	865	8.92731836886543e-73	4.91002510287599e-72	2.27326186081705	2.08473743006808	2.47764635437774	0.907309058889041	0.734642914499496	0.821215743169738
M2	M4	208	0.239077766368539	0.28161719206126	1.09752502975893	0.935281308836952	1.28346010209994	0.24955963561017	-0.0669079298780094	0.0930576718656099
M4	M4	2345	0	0	6.13966224441685	5.74814076692994	6.5600833884757	1.88100331453309	1.74887645764028	1.81476973159337
M5	M4	363	2.54560373081413e-39	8.40049231168663e-39	2.54795164635806	2.22301004059605	2.91776029247862	1.07081629884369	0.798862151659242	0.935289760433326
M6	M4	322	0.000436948958614737	0.000655423437922105	1.26112031266995	1.10721247571308	1.43342417491555	0.360066109871173	0.10184557362223	0.232000462954842
M7	M4	45	0.000955775624744671	0.00133672340465452	1.87621693301413	1.28206231323658	2.71143556100441	0.997478221943528	0.248469963586018	0.629257479833753
M8	M4	605	0.000128866176195677	0.000202503991164636	0.841060680225778	0.767769739260728	0.920232530142498	-0.0831288907201013	-0.264265409459996	-0.173091469143827
Mast	M4	122	0.836754123593006	0.836754123593006	1.02318563736917	0.830239763445515	1.25311427656891	0.225631874124687	-0.186040748285765	0.022920934210919
Meso	M4	148	6.41328356636085e-45	2.35153730766565e-44	0.348206502911221	0.292004062562131	0.412639769312184	-0.885180295902709	-1.23098756392663	-1.05495957602916
Peri	M4	596	1.11091382936068e-123	1.22200521229675e-122	0.395341302807064	0.362174771434553	0.430997284144139	-0.841653490187943	-1.0156283896458	-0.928005829424608
Plasma1	M4	197	0.0277258320972641	0.0338871281188784	1.20051367879697	1.0167604887842	1.41247376338419	0.345342609270683	0.0166215817433338	0.182749530864125
Plasma2	M4	53	2.38861940516681e-07	4.63673178650028e-07	0.495921564873546	0.365001652747313	0.66185855042341	-0.412703415931099	-1.00785339733507	-0.701337500097512
Plasma3	M4	63	0.2560156291466	0.28161719206126	1.1827332569026	0.876349763933422	1.57727231977481	0.455696975238436	-0.131989993837757	0.16782807935418
Stromal1	M4	50	1.06997109583149e-51	5.04414945177703e-51	0.184678778096403	0.136094304447331	0.24550039754431	-1.40445671242378	-1.99440721849332	-1.689137297694
Stromal2	M4	452	3.70417902166271e-50	1.52797384643587e-49	0.498124545377211	0.449959097189113	0.55037730653527	-0.597151224071903	-0.79859859548429	-0.696905142106156
NA	M4	726	9.06525191287903e-92	7.4788328281252e-91	0.471680742565221	0.43531644860774	0.510566764331088	-0.672233867693432	-0.831682044306316	-0.751452915123738
B1	M5	12	0.364604252047888	0.501330846565846	0.735796469260627	0.374659528636481	1.31051098901688	0.270417129108154	-0.981737589060086	-0.306801734827152
B2	M5	4	0.796659296437681	0.881079257372639	1.02484292961542	0.269931238707009	2.77209743324169	1.01960422978703	-1.30958802387357	0.0245393614484249
DC	M5	5	0.834769084312828	0.887497554100592	0.79350604270497	0.251601391954169	1.92076685464642	0.652724509761037	-1.3799092217619	-0.231294123789508
Endo1	M5	356	3.31379717242237e-47	5.3488209323057e-46	0.483300984462363	0.432177400737044	0.539118627642868	-0.617819643897817	-0.838919125177334	-0.72711566317401
Endo2	M5	6	0.155197555605155	0.222674753694352	0.540413464203349	0.195359810246938	1.20274917309859	0.184609914088224	-1.63291223991967	-0.615420757952312
Endo3	M5	14	0.116071342661595	0.174107013992393	0.636078733188764	0.343629986506672	1.0838980744218	0.0805638713104498	-1.06818982112389	-0.452432928981944
EpiTumor1	M5	94	1.09806050581777e-33	6.03933278199772e-33	0.341194217752103	0.274624501015535	0.41943354525917	-0.868850179785416	-1.29235056524566	-1.07530341030744
